index,loss,time,partition
1,0.0,0.011400699993828312,
2,0.0,0.0072549000033177435,
3,0.125,0.007329100015340373,
4,0.0,0.007186900009401143,
5,0.0,0.004684400017140433,
6,0.0,0.004737900017062202,
7,0.0,0.006479700008640066,
8,0.0,0.00842299999203533,
9,0.0,0.0052404000016395,
10,0.25,0.005726000003051013,
11,0.0,0.005308399995556101,
12,0.0,0.007389800011878833,
13,0.0,0.004143700003623962,
14,0.0,0.006281499983742833,
15,0.0,0.006945000000996515,
16,0.0,0.004926900001009926,
17,0.125,0.004883099987637252,
18,0.0,0.007153599988669157,
19,0.0,0.005225800006883219,
20,0.0,0.0039994000107981265,
21,0.0,0.005807599984109402,
22,0.0,0.004933600022923201,
23,0.0,0.004586499999277294,
24,0.25,0.009437400003662333,
25,0.0,0.006766699982108548,
26,0.0,0.0046660000225529075,
27,0.0,0.007427500007906929,
28,0.0,0.008125599997583777,
29,0.0,0.005003099999157712,
30,0.0,0.0074643999978434294,
31,0.0,0.0067196000018157065,
32,0.0,0.006748999992851168,
33,0.0,0.0062824999913573265,
34,0.0,0.008334499987540767,
35,0.0,0.005159399996045977,
36,0.0,0.00495740000042133,
37,0.0,0.004032000026199967,
38,0.5,0.0039163000183179975,
39,0.0,0.004328899987740442,
40,0.0,0.004585399990901351,
41,0.0,0.003692300000693649,
42,0.0,0.005034799978602678,
43,0.0,0.0064830000046640635,
44,0.0,0.0050722000014502555,
45,0.125,0.007412400009343401,
46,0.0,0.007358300004852936,
47,0.0,0.009990199992898852,
48,0.0,0.0035977000079583377,
49,0.0,0.005531500006327406,
