index,loss,time,partition
1,0.6354166269302368,0.02928574988618493,
2,0.007161438465118408,0.01856470899656415,
3,0.007812470197677612,0.018556084018200636,
4,0.015625,0.015017165802419186,
5,0.026692688465118408,0.010764916893094778,
6,0.010416656732559204,0.010862707626074553,
7,0.016927063465118408,0.012686125002801418,
8,0.6354166269302368,0.024428250268101692,
9,0.016276001930236816,0.01574145769700408,
10,0.007812470197677612,0.015722292009741068,
11,0.015625,0.011395042296499014,
12,0.026692688465118408,0.00800370890647173,
13,0.010416656732559204,0.007823208812624216,
14,0.031249970197677612,0.00962045881897211,
15,0.6354166269302368,0.024677957873791456,
16,0.007161438465118408,0.016415124759078026,
17,0.007812470197677612,0.01614929223433137,
18,0.015625,0.011647542007267475,
19,0.026692688465118408,0.00791054219007492,
20,0.010416656732559204,0.0075973751954734325,
21,0.016927063465118408,0.00909487484022975,
22,0.6354166269302368,0.021671749651432037,
23,0.016276001930236816,0.013535707723349333,
24,0.007812470197677612,0.01302295783534646,
25,0.015625,0.008838292211294174,
26,0.026692688465118408,0.005689959041774273,
27,0.010416656732559204,0.005480708088725805,
28,0.031249970197677612,0.007280624937266111,
29,0.6354166269302368,0.016103208996355534,
30,0.016276001930236816,0.008246750105172396,
31,0.013671845197677612,0.007905583828687668,
32,0.03125,0.004204209428280592,
33,0.04427081346511841,0.34338191617280245,
34,0.010416656732559204,0.3402073751203716,
35,0.031249970197677612,0.002794957719743252,
36,0.6673177480697632,0.015302416868507862,
37,0.341796875,0.007758791092783213,
38,0.012369781732559204,0.007869624998420477,
39,0.015625,0.00482154218479991,
40,0.04101559519767761,0.33933845814317465,
41,0.033203125,0.3363855420611799,
42,0.07942706346511841,0.0028256247751414776,
43,0.6497396230697632,0.01898383302614093,
44,0.007161438465118408,0.010799333918839693,
45,0.011067688465118408,0.01071712514385581,
46,0.015625,0.006995708681643009,
47,0.03515622019767761,0.004192458000034094,
48,0.029947936534881592,0.0044119576923549175,
49,0.07421875,0.005202875006943941,
