index,loss,time,partition
1,0.0312500037252903,0.927385500021046,
2,0.015625,0.5716522999864537,
3,0.015625,0.5379118999990169,
4,0.01562500186264515,0.3882359999988694,
5,0.0015219077467918396,0.1579007999971509,
6,0.006962710991501808,0.1592094000079669,
7,0.011548524722456932,0.17264049997902475,
8,0.02812500298023224,0.883373799995752,
9,0.013671875,0.5296537000103854,
10,0.013786764815449715,0.5165535999985877,
11,0.013729320839047432,0.36933019998832606,
12,0.002498803660273552,0.14319080000859685,
13,0.007177058607339859,0.14338590000988916,
14,0.011548524722456932,0.19785379999666475,
15,0.02812500298023224,0.8465984000067692,
16,0.0146484375,0.6085727000026964,
17,0.013786764815449715,0.509740099980263,
18,0.014217601157724857,0.35273339998093434,
19,0.0015219077467918396,0.13686189998406917,
20,0.006962710991501808,0.1283421999833081,
21,0.011548524722456932,0.15081170000485145,
22,0.02500000223517418,0.8414852999849245,
23,0.0126953125,0.480998399987584,
24,0.01194852963089943,0.4972848999896087,
25,0.012321921065449715,0.3139106000016909,
26,0.002498803660273552,0.13213780001387931,
27,0.007177058607339859,0.13272069999948144,
28,0.011548524722456932,0.17884160001995042,
29,0.02187500149011612,0.7136591000016779,
30,0.0107421875,0.4094047000107821,
31,0.011029412038624287,0.39889969999785535,
32,0.010885799303650856,0.25621640001190826,
33,0.002498803660273552,0.10043550000409596,
34,0.008781680837273598,0.07842320000054315,
35,0.011548524722456932,0.07679110000026412,
36,0.01875000074505806,0.9137307000055443,
37,0.0087890625,0.43108040001243353,
38,0.010110294446349144,0.4171578999958001,
39,0.009449678473174572,0.2683522000152152,
40,0.0018534548580646515,0.1025216999987606,
41,0.009399676695466042,0.06367460000910796,
42,0.011761540547013283,0.06845469999825582,
43,0.012500000186264515,0.7925221000041347,
44,0.0068359375,0.43657859999802895,
45,0.005514706019312143,0.34006679998128675,
46,0.006175321526825428,0.19235240001580678,
47,0.005307728424668312,0.06935859998338856,
48,0.008687471970915794,0.04424340001423843,
49,0.013880711048841476,0.04383899999083951,
